1180675748	20240609001500	20250609151500	1	mirror.co.uk	https://www.mirror.co.uk/tv/tv-news/dannii-minogue-back-more-bbcs-35361489	3	-1	202	209	1	100	4064	2.52996005326232		
1248654732	20250609151500	20250609151500	1	indiatimes.com	https://economictimes.indiatimes.com/news/india/tension-between-india-china-has-eased-significantly-russian-fm-sergei-lavrov/articleshow/121731771.cms	10	-1	2175	2181	0	10	2980	-1.21951219512195		
1248654733	20250609151500	20250609151500	1	indiatimes.com	https://economictimes.indiatimes.com/news/india/tension-between-india-china-has-eased-significantly-russian-fm-sergei-lavrov/articleshow/121731771.cms	10	-1	2175	2181	0	10	2980	-1.21951219512195		
1248654734	20250609151500	20250609151500	1	yahoo.com	https://www.yahoo.com/news/skokie-meetup-main-events-return-143000783.html	5	-1	1834	1909	1	50	2937	3.78486055776893		
1248644707	20250609141500	20250609151500	1	wibx950.com	https://wibx950.com/belmont-at-saratoga-in-2026/	5	-1	703	669	0	20	1915	3.04878048780487		
1248644707	20250609141500	20250609151500	1	lite987.com	https://lite987.com/ixp/41/p/belmont-at-saratoga-in-2026/	5	-1	703	669	0	20	1916	3.04878048780487		
1180678135	20240609003000	20250609151500	1	wibx950.com	https://wibx950.com/belmont-at-saratoga-in-2026/	5	-1	723	669	0	40	1915	3.04878048780487		
1180678135	20240609003000	20250609151500	1	lite987.com	https://lite987.com/ixp/41/p/belmont-at-saratoga-in-2026/	5	-1	723	669	0	40	1916	3.04878048780487		
1180674167	20240609000000	20250609151500	1	mirror.co.uk	https://www.mirror.co.uk/tv/tv-news/dannii-minogue-back-more-bbcs-35361489	3	202	-1	273	1	100	4064	2.52996005326232		
1180675869	20240609001500	20250609151500	1	mirror.co.uk	https://www.mirror.co.uk/tv/tv-news/dannii-minogue-back-more-bbcs-35361489	3	202	-1	209	1	100	4064	2.52996005326232		
1248654735	20250609151500	20250609151500	1	yahoo.com	https://www.yahoo.com/news/skokie-meetup-main-events-return-143000783.html	5	2001	1834	1909	1	50	2937	3.78486055776893		
1248654736	20250609151500	20250609151500	1	forbes.com	https://www.forbes.com/sites/alexandrakirkman/2025/06/09/heres-why-you-should-visit-this-new-ultra-luxury-safari-camp-in-botswana/	6	3548	-1	3575	0	20	9789	5.4739652870494		
1248654737	20250609151500	20250609151500	1	indiatimes.com	https://economictimes.indiatimes.com/news/india/tension-between-india-china-has-eased-significantly-russian-fm-sergei-lavrov/articleshow/121731771.cms	10	2175	-1	2181	0	10	2980	-1.21951219512195		
1248654738	20250609151500	20250609151500	1	indiatimes.com	https://economictimes.indiatimes.com/news/india/tension-between-india-china-has-eased-significantly-russian-fm-sergei-lavrov/articleshow/121731771.cms	10	2175	-1	2181	0	10	2980	-1.21951219512195		
1248628368	20250609123000	20250609151500	1	localnews8.com	https://localnews8.com/news/national-world/cnn-national/2025/06/09/5-things-to-know-for-june-9-la-protests-colombia-assassination-attempt-gaza-aid-ship-salmonella-outbreak-tony-awards/	9	1887	-1	1956	0	20	6338	-0.87463556851312		
1248628368	20250609123000	20250609151500	1	localnews8.com	https://localnews8.com/news/national-world/cnn-national/2025/06/09/5-things-to-know-for-june-9-la-protests-colombia-assassination-attempt-gaza-aid-ship-salmonella-outbreak-tony-awards-2/	9	1887	-1	1956	0	20	6338	-0.87463556851312		
1248628369	20250609123000	20250609151500	1	localnews8.com	https://localnews8.com/news/national-world/cnn-national/2025/06/09/5-things-to-know-for-june-9-la-protests-colombia-assassination-attempt-gaza-aid-ship-salmonella-outbreak-tony-awards/	9	1887	1924	1956	0	10	6338	-0.87463556851312		
